,Exchange date,USD_to_AUD
784,2020-02-24,1.5130882130428203
785,2020-02-25,1.5119443604475356
786,2020-02-26,1.516070345664039
787,2020-02-27,1.5255530129672006
788,2020-02-28,1.5328019619865114
789,2020-02-29,1.532958642142086
790,2020-03-01,1.5331153222976606
791,2020-03-02,1.5332720024532351
792,2020-03-03,1.5262515262515262
793,2020-03-04,1.5163002274450341
794,2020-03-05,1.510574018126888
795,2020-03-06,1.5146925174189638
796,2020-03-07,1.5195569527861146
797,2020-03-08,1.5244213881532651
798,2020-03-09,1.5292858235204159
799,2020-03-10,1.5229972586049345
800,2020-03-11,1.5372790161414298
801,2020-03-12,1.5487068297971194
802,2020-03-13,1.5855398763278896
803,2020-03-14,1.5967502457039127
804,2020-03-15,1.6079606150799355
805,2020-03-16,1.6191709844559585
806,2020-03-17,1.6337199803953604
807,2020-03-18,1.6616816218012629
808,2020-03-19,1.795009872554299
809,2020-03-20,1.7085255424568595
810,2020-03-21,1.7175198629684627
811,2020-03-22,1.7265141834800661
812,2020-03-23,1.7355085039916693
813,2020-03-24,1.6914749661705009
814,2020-03-25,1.6647244880972198
815,2020-03-26,1.686056314280897
816,2020-03-27,1.6388069485414618
817,2020-03-28,1.6345433857485083
818,2020-03-29,1.630279822955555
819,2020-03-30,1.6260162601626016
820,2020-03-31,1.6194331983805668
821,2020-04-01,1.6329196603527105
822,2020-04-02,1.64446637066272
823,2020-04-03,1.6469038208168645
824,2020-04-04,1.6502694900447143
825,2020-04-05,1.6536351592725642
826,2020-04-06,1.657000828500414
827,2020-04-07,1.6273393002441008
828,2020-04-08,1.6270745200130166
829,2020-04-09,1.6100466913540492
830,2020-04-10,1.5996123647673024
831,2020-04-11,1.5891780381805554
832,2020-04-12,1.5787437115938086
833,2020-04-13,1.5683093850070615
834,2020-04-14,1.5578750584203147
835,2020-04-15,1.5664160401002507
836,2020-04-16,1.5908367801463568
837,2020-04-17,1.572327044025157
838,2020-04-18,1.5734832883058774
839,2020-04-19,1.5746395325865976
840,2020-04-20,1.5757957768673179
841,2020-04-21,1.5837820715869497
842,2020-04-22,1.5815277558121146
843,2020-04-23,1.5770383220312254
844,2020-04-24,1.5765410688948447
845,2020-04-25,1.5668635496955006
846,2020-04-26,1.5571860304961562
847,2020-04-27,1.547508511296812
848,2020-04-28,1.5487068297971194
849,2020-04-29,1.5285845307245491
850,2020-04-30,1.5229972586049345
851,2020-05-01,1.5482272797646695
852,2020-05-02,1.5544538284193168
853,2020-05-03,1.5606803770739643
854,2020-05-04,1.5669069257286117
855,2020-05-05,1.5482272797646695
856,2020-05-06,1.5506280043417584
857,2020-05-07,1.5561780267662622
858,2020-05-08,1.5313935681470137
859,2020-05-09,1.5303793485542727
860,2020-05-10,1.529365128961532
861,2020-05-11,1.528350909368791
862,2020-05-12,1.543924656476764
863,2020-05-13,1.544878727019929
864,2020-05-14,1.554243083618278
865,2020-05-15,1.549186676994578
866,2020-05-16,1.5512750709180423
867,2020-05-17,1.5533634648415067
868,2020-05-18,1.555451858764971
869,2020-05-19,1.5337423312883436
870,2020-05-20,1.5264845061822623
871,2020-05-21,1.525320317266626
872,2020-05-22,1.5288182235132242
873,2020-05-23,1.5297548559062482
874,2020-05-24,1.530691488299272
875,2020-05-25,1.531628120692296
876,2020-05-26,1.5204500532157519
877,2020-05-27,1.506024096385542
878,2020-05-28,1.5124016938898972
879,2020-05-29,1.5017269860339388
880,2020-05-30,1.4955644556354015
881,2020-05-31,1.4894019252368642
882,2020-06-01,1.483239394838327
883,2020-06-02,1.4699397324709687
884,2020-06-03,1.4409221902017293
885,2020-06-04,1.4480162177816391
886,2020-06-05,1.4285714285714286
887,2020-06-06,1.4288267129582355
888,2020-06-07,1.4290819973450424
889,2020-06-08,1.4293372817318493
890,2020-06-09,1.4295925661186561
891,2020-06-10,1.4291839359725598
892,2020-06-11,1.4432096983691731
893,2020-06-12,1.45623998835008
894,2020-06-13,1.461744675591266
895,2020-06-14,1.4672493628324517
896,2020-06-15,1.4727540500736376
897,2020-06-16,1.439677512237259
898,2020-06-17,1.4530659691950014
899,2020-06-18,1.455604075691412
900,2020-06-19,1.4575134819997084
901,2020-06-20,1.4575843038404275
902,2020-06-21,1.4576551256811467
903,2020-06-22,1.4577259475218658
904,2020-06-23,1.449905756125852
905,2020-06-24,1.440299582313121
906,2020-06-25,1.4545454545454546
907,2020-06-26,1.4518002322880372
908,2020-06-27,1.4524333767417172
909,2020-06-28,1.453066521195397
910,2020-06-29,1.453699665649077
911,2020-06-30,1.4570887367040652
912,2020-07-01,1.4503263234227701
913,2020-07-02,1.4442518775274407
914,2020-07-03,1.443001443001443
915,2020-07-04,1.440103849742404
916,2020-07-05,1.437206256483365
917,2020-07-06,1.4343086632243258
918,2020-07-07,1.4371945961483186
919,2020-07-08,1.4407145944388415
920,2020-07-09,1.43143429716576
921,2020-07-10,1.4427932477276004
922,2020-07-11,1.4395539584067256
923,2020-07-12,1.4363146690858506
924,2020-07-13,1.4330753797649758
925,2020-07-14,1.4405070584845865
926,2020-07-15,1.4285714285714286
927,2020-07-16,1.4300014300014299
928,2020-07-17,1.4322543683758235
929,2020-07-18,1.4319127209428824
930,2020-07-19,1.4315710735099414
931,2020-07-20,1.4312294260770002
932,2020-07-21,1.4204545454545456
933,2020-07-22,1.3982102908277405
934,2020-07-23,1.3984058173682004
935,2020-07-24,1.4112334180073385
936,2020-07-25,1.4083960384321612
937,2020-07-26,1.405558658856984
938,2020-07-27,1.4027212792818067
939,2020-07-28,1.400364094664613
940,2020-07-29,1.3956734124214933
941,2020-07-30,1.396843134515994
942,2020-07-31,1.3863856924996534
943,2020-08-01,1.390322079245744
944,2020-08-02,1.3942584659918347
945,2020-08-03,1.398194852737925
946,2020-08-04,1.4021312394840157
947,2020-08-05,1.392563709789723
948,2020-08-06,1.3875398917718884
949,2020-08-07,1.3875398917718884
950,2020-08-08,1.3902510653217568
951,2020-08-09,1.392962238871625
952,2020-08-10,1.3956734124214933
953,2020-08-11,1.3933398355858995
954,2020-08-12,1.4048890137679124
955,2020-08-13,1.3943112102621307
956,2020-08-14,1.397233477714126
957,2020-08-15,1.3955476421569972
958,2020-08-16,1.3938618065998685
959,2020-08-17,1.3921759710427397
960,2020-08-18,1.3840830449826989
961,2020-08-19,1.3795006207752794
962,2020-08-20,1.3943112102621307
963,2020-08-21,1.3881177123820099
964,2020-08-22,1.38979371593555
965,2020-08-23,1.3914697194890902
966,2020-08-24,1.3931457230426303
967,2020-08-25,1.3939224979091163
968,2020-08-26,1.3902405116085081
969,2020-08-27,1.381788033715628
970,2020-08-28,1.3700506918755995
971,2020-08-29,1.3666351906493661
972,2020-08-30,1.363219689423133
973,2020-08-31,1.3598041881968996
974,2020-09-01,1.3491635186184565
975,2020-09-02,1.358695652173913
976,2020-09-03,1.368738023542294
977,2020-09-04,1.375515818431912
978,2020-09-05,1.3749489071178174
979,2020-09-06,1.3743819958037224
980,2020-09-07,1.3738150844896277
981,2020-09-08,1.3719303059404582
982,2020-09-09,1.3840830449826989
983,2020-09-10,1.3736263736263736
984,2020-09-11,1.373437714599643
985,2020-09-12,1.3730607590034856
986,2020-09-13,1.372683803407328
987,2020-09-14,1.3723068478111706
988,2020-09-15,1.3646288209606987
989,2020-09-16,1.3678019422787582
990,2020-09-17,1.3740038472107723
991,2020-09-18,1.366120218579235
992,2020-09-19,1.3664314785971385
993,2020-09-20,1.3667427386150424
994,2020-09-21,1.367053998632946
995,2020-09-22,1.3863856924996534
996,2020-09-23,1.4015416958654519
997,2020-09-24,1.4200511218403862
998,2020-09-25,1.41622999575131
999,2020-09-26,1.417033644493402
1000,2020-09-27,1.4178372932354937
1001,2020-09-28,1.4186409419775856
1002,2020-09-29,1.411631846414455
1003,2020-09-30,1.4068655036578503
1004,2020-10-01,1.391207568169171
1005,2020-10-02,1.4007564084605688
1006,2020-10-03,1.3982240995591662
1007,2020-10-04,1.3956917906577633
1008,2020-10-05,1.3931594817563604
1009,2020-10-06,1.3906271728549577
1010,2020-10-07,1.403705783267827
1011,2020-10-08,1.3995801259622114
1012,2020-10-09,1.3929516645772393
1013,2020-10-10,1.389740174595736
1014,2020-10-11,1.3865286846142326
1015,2020-10-12,1.3833171946327294
1016,2020-10-13,1.3917884481558802
1017,2020-10-14,1.394700139470014
1018,2020-10-15,1.4013452914798206
1019,2020-10-16,1.4140271493212668
1020,2020-10-17,1.4130959055499575
1021,2020-10-18,1.4121646617786479
1022,2020-10-19,1.4112334180073385
1023,2020-10-20,1.419849495953429
1024,2020-10-21,1.4122299110295158
1025,2020-10-22,1.4098406880022556
1026,2020-10-23,1.4058765640376774
1027,2020-10-24,1.4056789984721858
1028,2020-10-25,1.4054814329066945
1029,2020-10-26,1.405283867341203
1030,2020-10-27,1.4017381553125876
1031,2020-10-28,1.3995801259622114
1032,2020-10-29,1.416029453412631
1033,2020-10-30,1.4196479273140261
1034,2020-10-31,1.4226224277331603
1035,2020-11-01,1.4255969281522944
1036,2020-11-02,1.4285714285714286
1037,2020-11-03,1.4224751066856332
1038,2020-11-04,1.4074595355383532
1039,2020-11-05,1.3954786491766675
1040,2020-11-06,1.3770311209033326
1041,2020-11-07,1.3751427074078535
1042,2020-11-08,1.3732542939123744
1043,2020-11-09,1.3713658804168953
1044,2020-11-10,1.3732491073880804
1045,2020-11-11,1.3681762210972774
1046,2020-11-12,1.375515818431912
1047,2020-11-13,1.3831258644536653
1048,2020-11-14,1.3793312804633946
1049,2020-11-15,1.375536696473124
1050,2020-11-16,1.3717421124828533
1051,2020-11-17,1.3657470636438132
1052,2020-11-18,1.3708019191226868
1053,2020-11-19,1.3708019191226868
1054,2020-11-20,1.3708019191226868
1055,2020-11-21,1.369677235475109
1056,2020-11-22,1.3685525518275314
1057,2020-11-23,1.3674278681799537
1058,2020-11-24,1.3666803334700013
1059,2020-11-25,1.3594344752582925
1060,2020-11-26,1.358326541700625
1061,2020-11-27,1.3559322033898304
1062,2020-11-28,1.3548317579386822
1063,2020-11-29,1.353731312487534
1064,2020-11-30,1.3526308670363858
1065,2020-12-01,1.3572204125950054
1066,2020-12-02,1.3559322033898304
1067,2020-12-03,1.3497098123903362
1068,2020-12-04,1.3462574044157243
1069,2020-12-05,1.3461366096732912
1070,2020-12-06,1.3460158149308583
1071,2020-12-07,1.3458950201884252
1072,2020-12-08,1.3466199838405601
1073,2020-12-09,1.3437248051599033
1074,2020-12-10,1.337255950788981
1075,2020-12-11,1.3225763787858749
1076,2020-12-12,1.3238042348404506
1077,2020-12-13,1.3250320908950264
1078,2020-12-14,1.3262599469496021
1079,2020-12-15,1.3312034078807242
1080,2020-12-16,1.3220518244315178
1081,2020-12-17,1.3180440226703571
1082,2020-12-18,1.316829075585989
1083,2020-12-19,1.3182207047279557
1084,2020-12-20,1.3196123338699224
1085,2020-12-21,1.321003963011889
1086,2020-12-22,1.323276432446738
1087,2020-12-23,1.3241525423728815
1088,2020-12-24,1.3189132155104195
1089,2020-12-25,1.3184270442356132
1090,2020-12-26,1.3179408729608066
1091,2020-12-27,1.3174547016860003
1092,2020-12-28,1.3169685304111938
1093,2020-12-29,1.3164823591363874
1094,2020-12-30,1.3059945148230376
1095,2020-12-31,1.2983640612827838
1096,2021-01-01,1.2983219230229732
1097,2021-01-02,1.2982797847631626
1098,2021-01-03,1.298237646503352
1099,2021-01-04,1.2981955082435415
1100,2021-01-05,1.2985326580963512
1101,2021-01-06,1.2876641771825907
1102,2021-01-07,1.2828736369467608
1103,2021-01-08,1.287166945552838
1104,2021-01-09,1.2911804581802602
1105,2021-01-10,1.2951939708076823
1106,2021-01-11,1.2992074834351044
1107,2021-01-12,1.300221037576388
1108,2021-01-13,1.2881617931212161
1109,2021-01-14,1.2901561088891755
1110,2021-01-15,1.2876641771825907
1111,2021-01-16,1.2921881762436096
1112,2021-01-17,1.2967121753046287
1113,2021-01-18,1.3012361743656475
1114,2021-01-19,1.2956724540036277
1115,2021-01-20,1.295001295001295
1116,2021-01-21,1.2868356710848023
1117,2021-01-22,1.2909888974954815
1118,2021-01-23,1.2914337976066197
1119,2021-01-24,1.291878697717758
1120,2021-01-25,1.2923235978288963
1121,2021-01-26,1.2924906510344067
1122,2021-01-27,1.2926577042399174
1123,2021-01-28,1.3109596224436286
1124,2021-01-29,1.3080444735120995
1125,2021-01-30,1.3076456099768763
1126,2021-01-31,1.3072467464416528
1127,2021-02-01,1.3068478829064296
1128,2021-02-02,1.3118194936376755
1129,2021-02-03,1.3135426244581636
1130,2021-02-04,1.311647429171039
1131,2021-02-05,1.3170025023047545
1132,2021-02-06,1.3124254051161546
1133,2021-02-07,1.3078483079275547
1134,2021-02-08,1.3032712107389548
1135,2021-02-09,1.2941633234114145
1136,2021-02-10,1.2919896640826873
1137,2021-02-11,1.292824822236587
1138,2021-02-12,1.2911555842479019
1139,2021-02-13,1.2891092912376572
1140,2021-02-14,1.2870629982274124
1141,2021-02-15,1.2850167052171677
1142,2021-02-16,1.2827090815802977
1143,2021-02-17,1.2898232942086933
1144,2021-02-18,1.2896569512509672
1145,2021-02-19,1.287001287001287
1146,2021-02-20,1.2812275382107785
1147,2021-02-21,1.2754537894202698
1148,2021-02-22,1.2696800406297613
1149,2021-02-23,1.2621481761958855
1150,2021-02-24,1.2637432073802604
1151,2021-02-25,1.2547051442910915
1152,2021-02-26,1.2773023374632775
1153,2021-02-27,1.2819200863914857
1154,2021-02-28,1.2865378353196937
1155,2021-03-01,1.2911555842479019
1156,2021-03-02,1.2894906511927788
1157,2021-03-03,1.2784454103809768
1158,2021-03-04,1.2832028743744386
1159,2021-03-05,1.2971851083149566
1160,2021-03-06,1.2975780926375657
1161,2021-03-07,1.2979710769601747
1162,2021-03-08,1.2983640612827838
1163,2021-03-09,1.3049719431032234
1164,2021-03-10,1.3014055179593962
1165,2021-03-11,1.290822253775655
1166,2021-03-12,1.2845215157353886
1167,2021-03-13,1.2865107089459737
1168,2021-03-14,1.288499902156559
1169,2021-03-15,1.2904890953671442
1170,2021-03-16,1.2898232942086933
1171,2021-03-17,1.2924906294429364
1172,2021-03-18,1.2776287210936503
1173,2021-03-19,1.2898232942086933
1174,2021-03-20,1.29132580645926
1175,2021-03-21,1.2928283187098268
1176,2021-03-22,1.2943308309603936
1177,2021-03-23,1.2987012987012987
1178,2021-03-24,1.3156163662675964
1179,2021-03-25,1.3157894736842106
1180,2021-03-26,1.3135426244581636
1181,2021-03-27,1.3125098298379632
1182,2021-03-28,1.311477035217763
1183,2021-03-29,1.3104442405975625
1184,2021-03-30,1.3068478829064296
1185,2021-03-31,1.3154433043935807
1186,2021-04-01,1.3257324671881214
1187,2021-04-02,1.3220922499011247
1188,2021-04-03,1.318452032614128
1189,2021-04-04,1.3148118153271313
1190,2021-04-05,1.3111715980401346
1191,2021-04-06,1.307531380753138
1192,2021-04-07,1.3054830287206267
1193,2021-04-08,1.3092432573972244
1194,2021-04-09,1.3133701076963489
1195,2021-04-10,1.3138882024133889
1196,2021-04-11,1.314406297130429
1197,2021-04-12,1.314924391847469
1198,2021-04-13,1.315097317201473
1199,2021-04-14,1.3034410844629822
1200,2021-04-15,1.2960082944530846
1201,2021-04-16,1.2911555842479019
1202,2021-04-17,1.2915449221082334
1203,2021-04-18,1.2919342599685648
1204,2021-04-19,1.2923235978288963
1205,2021-04-20,1.2815583749839805
1206,2021-04-21,1.2961762799740766
1207,2021-04-22,1.2911555842479019
1208,2021-04-23,1.29315918789603
1209,2021-04-24,1.2910513489589541
1210,2021-04-25,1.2889435100218782
1211,2021-04-26,1.2868356710848023
1212,2021-04-27,1.282215668675471
1213,2021-04-28,1.2911555842479019
1214,2021-04-29,1.2827090815802977
1215,2021-04-30,1.286008230452675
1216,2021-05-01,1.2894535899846111
1217,2021-05-02,1.2928989495165473
1218,2021-05-03,1.2963443090484834
1219,2021-05-04,1.2914890869172155
1220,2021-05-05,1.2944983818770228
1221,2021-05-06,1.291822761917065
1222,2021-05-07,1.2858428700012858
1223,2021-05-08,1.2815327212092755
1224,2021-05-09,1.277222572417265
1225,2021-05-10,1.2729124236252547
1226,2021-05-11,1.2756729174639623
1227,2021-05-12,1.2828736369467608
1228,2021-05-13,1.2971851083149566
1229,2021-05-14,1.2926577042399174
1230,2021-05-15,1.2918238391230035
1231,2021-05-16,1.2909899740060895
1232,2021-05-17,1.2901561088891755
1233,2021-05-18,1.284191601386927
1234,2021-05-19,1.283532280836863
1235,2021-05-20,1.2904890953671442
1236,2021-05-21,1.289324394017535
1237,2021-05-22,1.2902684658053756
1238,2021-05-23,1.2912125375932164
1239,2021-05-24,1.292156609381057
1240,2021-05-25,1.2898232942086933
1241,2021-05-26,1.284191601386927
1242,2021-05-27,1.2906556530717603
1243,2021-05-28,1.2941633234114145
1244,2021-05-29,1.2942750095666173
1245,2021-05-30,1.29438669572182
1246,2021-05-31,1.2944983818770228
1247,2021-06-01,1.2913223140495869
1248,2021-06-02,1.2916559028674761
1249,2021-06-03,1.29315918789603
1250,2021-06-04,1.3066771200836274
1251,2021-06-05,1.3021154078723192
1252,2021-06-06,1.2975536956610108
1253,2021-06-07,1.2929919834497026
1254,2021-06-08,1.2914890869172155
1255,2021-06-09,1.2919896640826873
1256,2021-06-10,1.2924906294429364
1257,2021-06-11,1.2896569512509672
1258,2021-06-12,1.2912447870514967
1259,2021-06-13,1.292832622852026
1260,2021-06-14,1.2944204586525552
1261,2021-06-15,1.2960082944530846
1262,2021-06-16,1.2997140629061608
1263,2021-06-17,1.310272536687631
1264,2021-06-18,1.326787846623325
1265,2021-06-19,1.3289696755266611
1266,2021-06-20,1.331151504429997
1267,2021-06-21,1.3333333333333333
1268,2021-06-22,1.3317352510320948
1269,2021-06-23,1.3253810470510272
1270,2021-06-24,1.321178491214163
1271,2021-06-25,1.316829075585989
1272,2021-06-26,1.3170025479974745
1273,2021-06-27,1.3171760204089598
1274,2021-06-28,1.3173494928204452
1275,2021-06-29,1.322226629644321
1276,2021-06-30,1.3301409949454641
1277,2021-07-01,1.3363624214887078
1278,2021-07-02,1.339405304045004
1279,2021-07-03,1.336612276435522
1280,2021-07-04,1.33381924882604
1281,2021-07-05,1.331026221216558
1282,2021-07-06,1.3196093956188968
1283,2021-07-07,1.3326226012793179
1284,2021-07-08,1.3404825737265416
1285,2021-07-09,1.3464386697185942
1286,2021-07-10,1.343616324812842
1287,2021-07-11,1.34079397990709
1288,2021-07-12,1.337971635001338
1289,2021-07-13,1.3354700854700854
1290,2021-07-14,1.3404825737265416
1291,2021-07-15,1.337255950788981
1292,2021-07-16,1.3442667025137787
1293,2021-07-17,1.3477266141024757
1294,2021-07-18,1.351186525691173
1295,2021-07-19,1.35464643727987
1296,2021-07-20,1.3653741125068268
1297,2021-07-21,1.3702384214853385
1298,2021-07-22,1.3594344752582925
1299,2021-07-23,1.357773251866938
1300,2021-07-24,1.3585118746069718
1301,2021-07-25,1.3592504973470056
1302,2021-07-26,1.3599891200870393
1303,2021-07-27,1.3564839934888768
1304,2021-07-28,1.3585110718652358
1305,2021-07-29,1.3544629554381689
1306,2021-07-30,1.3548299688389107
1307,2021-07-31,1.3540973312999955
1308,2021-08-01,1.3533646937610804
1309,2021-08-02,1.3526320562221652
1310,2021-08-03,1.35189941868325
1311,2021-08-04,1.35189941868325
1312,2021-08-05,1.352265043948614
1313,2021-08-06,1.3529968881071575
1314,2021-08-07,1.355081156794378
1315,2021-08-08,1.3571654254815984
1316,2021-08-09,1.3592496941688188
1317,2021-08-10,1.364256480218281
1318,2021-08-11,1.362769146906514
1319,2021-08-12,1.357773251866938
1320,2021-08-13,1.362954886193267
1321,2021-08-14,1.363016816168103
1322,2021-08-15,1.3630787461429392
1323,2021-08-16,1.3631406761177753
1324,2021-08-17,1.3678019422787582
1325,2021-08-18,1.3776002204160354
1326,2021-08-19,1.3908205841446455
1327,2021-08-20,1.401934669844385
1328,2021-08-21,1.4001074496816686
1329,2021-08-22,1.3982802295189518
1330,2021-08-23,1.3964530093562353
1331,2021-08-24,1.3823610727121924
1332,2021-08-25,1.3802622498274673
1333,2021-08-26,1.3766519823788546
1334,2021-08-27,1.3798813302056023
1335,2021-08-28,1.3767296209867323
1336,2021-08-29,1.3735779117678626
1337,2021-08-30,1.3704262025489926
1338,2021-08-31,1.3633265167007498
1339,2021-09-01,1.36518771331058
1340,2021-09-02,1.3550135501355014
1341,2021-09-03,1.347164219318335
1342,2021-09-04,1.3464394504041086
1343,2021-09-05,1.3457146814898822
1344,2021-09-06,1.3449899125756557
1345,2021-09-07,1.3473457289140394
1346,2021-09-08,1.354279523293608
1347,2021-09-09,1.3607293509320997
1348,2021-09-10,1.35464643727987
1349,2021-09-11,1.356735803042323
1350,2021-09-12,1.358825168804776
1351,2021-09-13,1.360914534567229
1352,2021-09-14,1.3623978201634879
1353,2021-09-15,1.365560562610952
1354,2021-09-16,1.3666803334700013
1355,2021-09-17,1.3693002875530604
1356,2021-09-18,1.373208431816205
1357,2021-09-19,1.3771165760793496
1358,2021-09-20,1.3810247203424941
1359,2021-09-21,1.3758943313153549
1360,2021-09-22,1.3793103448275863
1361,2021-09-23,1.3804527885146327
1362,2021-09-24,1.3704262025489926
1363,2021-09-25,1.3712414844743603
1364,2021-09-26,1.3720567663997283
1365,2021-09-27,1.372872048325096
1366,2021-09-28,1.3679890560875514
1367,2021-09-29,1.3785497656465397
1368,2021-09-30,1.3877324451845683
1369,2021-10-01,1.3867702121758425
1370,2021-10-02,1.384193281981159
1371,2021-10-03,1.381616351786476
1372,2021-10-04,1.3790394215917927
1373,2021-10-05,1.3764624913971093
1374,2021-10-06,1.3774104683195594
1375,2021-10-07,1.373437714599643
1376,2021-10-08,1.3702384214853385
1377,2021-10-09,1.3689279051647485
1378,2021-10-10,1.3676173888441587
1379,2021-10-11,1.3663068725235687
1380,2021-10-12,1.3607293509320997
1381,2021-10-13,1.3623978201634879
1382,2021-10-14,1.353546291283162
1383,2021-10-15,1.3473457289140394
1384,2021-10-16,1.3484983953487895
1385,2021-10-17,1.3496510617835398
1386,2021-10-18,1.3508037282182899
1387,2021-10-19,1.341381623071764
1388,2021-10-20,1.3335111348179758
1389,2021-10-21,1.3319126265316994
1390,2021-10-22,1.3374348000534972
1391,2021-10-23,1.3368393524776754
1392,2021-10-24,1.3362439049018535
1393,2021-10-25,1.3356484573260317
1394,2021-10-26,1.3306719893546242
1395,2021-10-27,1.3287270794578794
1396,2021-10-28,1.3315579227696406
1397,2021-10-29,1.3252054068380599
1398,2021-10-30,1.3276186167727861
1399,2021-10-31,1.3300318267075124
1400,2021-11-01,1.3324450366422387
1401,2021-11-02,1.3338668800853675
1402,2021-11-03,1.3449899125756557
1403,2021-11-04,1.342642320085929
1404,2021-11-05,1.35189941868325
1405,2021-11-06,1.3518385058501112
1406,2021-11-07,1.3517775930169722
1407,2021-11-08,1.3517166801838334
1408,2021-11-09,1.349527665317139
1409,2021-11-10,1.3572204125950054
1410,2021-11-11,1.3691128148959473
1411,2021-11-12,1.3723068478111706
1412,2021-11-13,1.3688183016457784
1413,2021-11-14,1.365329755480386
1414,2021-11-15,1.3618412093149939
1415,2021-11-16,1.3598041881968996
1416,2021-11-17,1.372872048325096
1417,2021-11-18,1.3749484394335214
1418,2021-11-19,1.374759417102007
1419,2021-11-20,1.3760862219992516
1420,2021-11-21,1.3774130268964961
1421,2021-11-22,1.3787398317937407
1422,2021-11-23,1.3848497438027976
1423,2021-11-24,1.3871549452073797
1424,2021-11-25,1.3881177123820099
1425,2021-11-26,1.4001680201624196
1426,2021-11-27,1.4002987548048251
1427,2021-11-28,1.4004294894472304
1428,2021-11-29,1.400560224089636
1429,2021-11-30,1.3997760358342664
1430,2021-12-01,1.3948946854512485
1431,2021-12-02,1.4088475626937165
1432,2021-12-03,1.4132278123233466
1433,2021-12-04,1.4166477230435597
1434,2021-12-05,1.4200676337637728
1435,2021-12-06,1.4234875444839858
1436,2021-12-07,1.4142271248762552
1437,2021-12-08,1.401934669844385
1438,2021-12-09,1.3939224979091163
1439,2021-12-10,1.3984058173682004
1440,2021-12-11,1.396781878988685
1441,2021-12-12,1.3951579406091696
1442,2021-12-13,1.3935340022296543
1443,2021-12-14,1.4076576576576576
1444,2021-12-15,1.405678942929435
1445,2021-12-16,1.3966480446927374
1446,2021-12-17,1.3952839402818473
1447,2021-12-18,1.3990784950029214
1448,2021-12-19,1.4028730497239956
1449,2021-12-20,1.4066676044450697
1450,2021-12-21,1.4058765640376774
1451,2021-12-22,1.401934669844385
1452,2021-12-23,1.3869625520110958
1453,2021-12-24,1.3827433628318584
1454,2021-12-25,1.3827051285345313
1455,2021-12-26,1.3826668942372042
1456,2021-12-27,1.3826286599398774
1457,2021-12-28,1.3825904256425503
1458,2021-12-29,1.3825521913452232
1459,2021-12-30,1.3777900248002204
1460,2021-12-31,1.3781697905181918
1461,2022-01-01,1.3803198959326044
1462,2022-01-02,1.3824700013470173
1463,2022-01-03,1.3846201067614299
1464,2022-01-04,1.3867702121758425
1465,2022-01-05,1.3827433628318584
1466,2022-01-06,1.3933398355858995
1467,2022-01-07,1.3962580284836639
1468,2022-01-08,1.3942521895252786
1469,2022-01-09,1.3922463505668934
1470,2022-01-10,1.3902405116085081
1471,2022-01-11,1.3915947676036737
1472,2022-01-12,1.3854253255749516
1473,2022-01-13,1.3715539706487452
1474,2022-01-14,1.373060551970342
1475,2022-01-15,1.3778869985708575
1476,2022-01-16,1.382713445171373
1477,2022-01-17,1.3875398917718884
1478,2022-01-18,1.389854065323141
1479,2022-01-19,1.391207568169171
1480,2022-01-20,1.3815971262779774
1481,2022-01-21,1.3904338153503895
1482,2022-01-22,1.3912084302893033
1483,2022-01-23,1.3919830452282171
1484,2022-01-24,1.392757660167131
1485,2022-01-25,1.401934669844385
1486,2022-01-26,1.406982584851591
1487,2022-01-27,1.412030499858797
1488,2022-01-28,1.4228799089356858
1489,2022-01-29,1.4240299568818613
1490,2022-01-30,1.4251800048280365
1491,2022-01-31,1.426330052774212
1492,2022-02-01,1.4152278516841212
1493,2022-02-02,1.4017381553125876
1494,2022-02-03,1.404494382022472
1495,2022-02-04,1.3986013986013988
1496,2022-02-05,1.4024140927694229
1497,2022-02-06,1.4062267869374467
1498,2022-02-07,1.4100394811054708
1499,2022-02-08,1.404297149276787
1500,2022-02-09,1.3952839402818473
1501,2022-02-10,1.3937282229965156
1502,2022-02-11,1.404494382022472
1503,2022-02-12,1.4046259259376188
1504,2022-02-13,1.4047574698527656
1505,2022-02-14,1.4048890137679124
1506,2022-02-15,1.4031149151115476
1507,2022-02-16,1.397624039133473
1508,2022-02-17,1.3943112102621307
1509,2022-02-18,1.3877324451845683
1510,2022-02-19,1.3871554254568408
1511,2022-02-20,1.3865784057291135
1512,2022-02-21,1.386001386001386
1513,2022-02-22,1.3885031935573453
1514,2022-02-23,1.38217000691085
1515,2022-02-24,1.3892747985551541
1516,2022-02-25,1.3892747985551541
1517,2022-02-26,1.3903064701775845
1518,2022-02-27,1.3913381418000148
1519,2022-02-28,1.3923698134224451
1520,2022-03-01,1.3774104683195594
1521,2022-03-02,1.3757050488375293
1522,2022-03-03,1.369675386933297
1523,2022-03-04,1.3588802826470987
1524,2022-03-05,1.3552170388604776
1525,2022-03-06,1.3515537950738565
1526,2022-03-07,1.3478905512872354
1527,2022-03-08,1.3681762210972774
1528,2022-03-09,1.3726835964310227
1529,2022-03-10,1.3659336156262807
1530,2022-03-11,1.3631406761177753
1531,2022-03-12,1.368023792345257
1532,2022-03-13,1.3729069085727388
1533,2022-03-14,1.3777900248002204
1534,2022-03-15,1.3915947676036737
1535,2022-03-16,1.3875398917718884
1536,2022-03-17,1.3664935774801859
1537,2022-03-18,1.3550135501355014
1538,2022-03-19,1.3535494620208224
1539,2022-03-20,1.3520853739061431
